Citizen ID,mvar_1,mvar_2,mvar_3,mvar_4,mvar_5,mvar_6,mvar_7,mvar_8,mvar_9,mvar_10,mvar_11,mvar_12,mvar_13,mvar_14,mvar_15,mvar_16,mvar_17,mvar_18,mvar_19,mvar_20,mvar_21,mvar_22,mvar_23,mvar_24,mvar_25,mvar_26,mvar_27,mvar_28,mvar_29,mvar_30
C64271,CENTAUR,$40 ,$569 ,$225 ,$102 ,$284 ,5,37,9,253,17,Others,8,3,35-45,1,0,5,4,0.1,4,primary,2,,,,2,,,0
C64272,CENTAUR,$284 ,"$1,308 ",$51 ,$40 ,$192 ,9,127,3,132,0,Doctor,8,2,35-45,1,0,4,3,0.6,2,primary,2,,,,2,,0,200000
C64273,COSMOS,$36 ,$73 ,$30 ,$40 ,$156 ,2,8,1,120,0,Teacher,8,2,35-45,1,0,2,49,0.7,5,primary,,,,4,6,2,0,125000
C64274,CENTAUR,$10 ,$15 ,$25 ,$40 ,$104 ,0,0,0,7,0,Consultant,8,2,35-45,0,0,0,28,0.7,3,MBA,1,,,,1,,0,135000
C64275,COSMOS,$403 ,"$1,423 ",$332 ,$50 ,$460 ,8,122,11,344,9,Others,8,3,35-45,0,0,2,17,0.1,4,primary,1,,,8,12,3,,0
C64276,EBONY,$10 ,$69 ,$25 ,$51 ,$112 ,0,2,0,23,9,Teacher,8,4,45-55,1,1,4,36,0.8,3,primary,,,,18,33,15,0,25000
C64277,COSMOS,$10 ,$15 ,$25 ,$40 ,$102 ,0,0,0,2,0,Magician,8,3,25-35,1,1,5,30,0.7,2,primary,,,,1,3,2,0,95000
C64278,COSMOS,$10 ,$888 ,$100 ,$80 ,$217 ,0,86,3,90,13,Others,8,2,45-55,1,0,2,47,0.5,3,MBA,,,,1,3,2,,0
C64279,CENTAUR,$10 ,$138 ,$25 ,$52 ,"$1,065 ",0,32,0,309,2,Magician,8,2,25-35,1,0,3,39,0.3,1,primary,,,,,0,,0,114000
C64280,COSMOS,$10 ,$15 ,$25 ,$40 ,$110 ,0,0,0,14,0,Self Employed,8,2,55+,1,0,5,23,0.2,3,MBA,,,,7,9,2,0,0
C64281,CENTAUR,$662 ,$375 ,$25 ,$56 ,$278 ,5,116,0,148,11,Director,8,4,18-24,1,1,2,49,0.7,4,primary,,,,,0,,,56415
C64282,COSMOS,$10 ,$179 ,$25 ,$57 ,$125 ,0,15,0,48,7,Pilot,8,5,25-35,0,1,1,12,0.3,3,primary,,,,,0,,0,38000
C64283,CENTAUR,$10 ,$15 ,$25 ,$40 ,$100 ,0,0,0,0,0,Others,8,5,45-55,0,1,5,34,0.3,3,primary,4,,,,4,,,0
C64284,ODYSSEY,$171 ,$357 ,$287 ,$169 ,$374 ,7,35,5,234,28,Doctor,8,3,35-45,1,1,2,32,0.6,2,primary,23,,8,,41,10,2,0
C64285,COSMOS,$375 ,$476 ,$54 ,$56 ,$128 ,8,43,3,95,2,Social Worker,8,3,55+,1,0,1,3,0.7,2,MBA,,,,7,14,7,,0
C64286,COSMOS,$165 ,$297 ,$25 ,$129 ,$230 ,11,38,1,155,24,Others,8,4,35-45,0,1,2,43,0.5,2,MBA,,,,5,9,4,,0
C64287,CENTAUR,$857 ,"$1,211 ",$140 ,$57 ,$242 ,7,62,5,158,5,Magician,8,4,45-55,1,0,2,43,0.5,1,MBA,,,,,0,,0,100000
C64288,CENTAUR,$194 ,$480 ,$165 ,$44 ,$219 ,1,45,7,137,6,Others,8,3,45-55,1,1,4,7,0.1,3,primary,,,,,0,,,0
C64289,ODYSSEY,$35 ,"$1,021 ",$45 ,$87 ,$961 ,10,129,2,487,20,Others,8,3,35-45,0,1,4,9,0.8,2,primary,,,,12,24,12,,0
C64290,EBONY,$10 ,$15 ,$25 ,$40 ,$106 ,0,0,0,16,0,Teacher,8,5,55+,1,0,3,42,0.4,2,primary,,,,3,6,3,1,0
C64291,CENTAUR,$153 ,$817 ,$186 ,$900 ,"$1,369 ",1,37,10,576,21,Others,8,4,45-55,0,1,1,3,0.5,1,primary,2,,,,6,4,,0
C64292,CENTAUR,$10 ,$15 ,$25 ,$40 ,$100 ,,,,,,Director,8,3,55+,1,1,2,37,0.4,2,primary,25,,,,58,33,0,130000
C64293,CENTAUR,$331 ,"$2,182 ",$46 ,$45 ,$187 ,13,81,2,90,2,Magician,8,3,35-45,0,0,4,35,0.7,4,primary,6,,1,2,9,,0,250000
C64294,COSMOS,$53 ,$204 ,$40 ,$40 ,$110 ,1,36,2,30,0,Teacher,8,1,35-45,0,0,0,10,0.5,2,MBA,1,,,2,8,5,0,60000
C64295,TOKUGAWA,$173 ,"$1,374 ","$2,288 ",$42 ,$130 ,24,118,34,62,1,Consultant,8,5,25-35,1,0,0,29,0.5,1,MBA,1,,,,1,,0,95000
C64296,CENTAUR,$316 ,"$1,336 ",$247 ,$49 ,$334 ,7,92,3,286,4,Magician,8,5,55+,0,1,2,33,0.4,2,primary,1,,,,1,,0,400000
C64297,CENTAUR,$216 ,$604 ,$124 ,$53 ,"$1,941 ",22,41,4,561,4,Others,8,3,45-55,0,0,4,35,0.5,2,primary,4,,,7,23,12,,0
C64298,COSMOS,"$2,584 ","$1,676 ","$1,347 ",$266 ,$517 ,48,229,65,310,20,Others,8,5,45-55,1,0,1,28,0.2,1,primary,,,,1,3,2,,0
C64299,CENTAUR,$869 ,$947 ,$344 ,$106 ,$283 ,22,91,10,331,24,Teacher,8,2,25-35,0,0,3,36,0.4,1,primary,,,,,0,,0,250000
C64300,CENTAUR,$459 ,$173 ,$25 ,$92 ,$145 ,4,45,0,72,13,Others,8,4,25-35,0,0,5,48,1,1,primary,6,,,,7,1,,0
C64301,CENTAUR,"$1,131 ",$374 ,$92 ,"$1,145 ","$1,836 ",16,22,5,697,93,Others,8,4,45-55,0,1,0,47,0.2,2,primary,3,,,,3,,,0
C64302,COSMOS,$10 ,$167 ,$25 ,$40 ,"$1,257 ",0,1,0,134,0,Others,8,3,55+,1,1,3,48,0.2,1,primary,,,,6,8,2,,0
C64303,COSMOS,$328 ,$158 ,$61 ,$41 ,$158 ,1,9,1,60,1,Others,8,4,45-55,1,1,1,20,1,3,primary,,,,7,11,4,,0
C64304,CENTAUR,"$2,651 ",$855 ,$329 ,$42 ,$388 ,50,65,10,209,1,Others,8,3,45-55,0,0,3,29,1,4,primary,6,,,,6,,,0
C64305,COSMOS,$10 ,$20 ,$25 ,$40 ,$119 ,0,1,0,17,0,Teacher,8,3,45-55,1,1,3,3,0.3,4,primary,,,,2,4,2,0,100000
C64306,COSMOS,$436 ,$606 ,$73 ,$40 ,$111 ,11,45,8,19,0,Director,8,2,18-24,1,1,5,47,0.2,3,primary,7,,,8,21,6,0,45000
C64307,CENTAUR,"$1,577 ","$3,107 ",$211 ,$52 ,$390 ,31,143,8,379,5,Doctor,8,1,25-35,0,0,2,35,0.3,4,primary,,,,,0,,1,0
C64308,CENTAUR,"$5,587 ","$2,406 ",$524 ,$106 ,$165 ,62,133,21,153,19,Consultant,8,5,18-24,1,0,3,49,0.4,1,primary,18,,,2,20,,,250000
C64309,CENTAUR,$10 ,$15 ,$25 ,$40 ,$100 ,,,,,,Doctor,8,5,35-45,0,0,3,16,0.9,5,primary,8,,1,,9,,0,0
C64310,CENTAUR,$199 ,$511 ,$26 ,$81 ,$218 ,3,92,1,207,15,Consultant,8,3,55+,1,1,4,19,1,4,primary,5,,,8,14,1,0,95000
C64311,CENTAUR,$158 ,"$3,262 ",$271 ,$77 ,$483 ,5,400,12,709,6,Others,8,2,18-24,0,1,5,24,0.6,1,primary,4,,,13,23,6,,0
C64312,COSMOS,$44 ,$757 ,$83 ,$72 ,$152 ,1,61,1,113,10,Others,8,4,45-55,0,0,2,25,0.7,2,primary,,,1,2,8,5,,0
C64313,COSMOS,$10 ,"$1,008 ",$63 ,$47 ,$264 ,0,265,10,281,4,Others,8,2,55+,0,1,1,15,0.5,3,primary,,,,6,18,12,,0
C64314,CENTAUR,$511 ,"$2,033 ",$510 ,$51 ,$196 ,13,211,14,219,5,Dentist,8,3,45-55,1,0,2,40,0.4,1,primary,,,,,0,,0,200000
C64315,CENTAUR,$20 ,$74 ,$452 ,$52 ,$128 ,3,18,9,18,2,Director,8,5,25-35,1,1,3,44,0.8,2,primary,1,,,3,5,1,0,100000
C64316,CENTAUR,$79 ,$111 ,$26 ,$40 ,$109 ,1,15,2,17,0,Director,8,3,35-45,1,1,4,11,0.1,2,primary,8,,,,10,2,0,60000
C64317,TOKUGAWA,"$1,166 ","$1,483 ",$383 ,$167 ,$746 ,16,85,10,434,31,Magician,8,1,35-45,1,1,4,35,0.8,3,primary,1,,,1,2,,0,250000
C64318,CENTAUR,$473 ,"$1,178 ",$365 ,$66 ,$245 ,10,271,11,212,7,Director,8,5,35-45,0,0,0,4,0.6,1,primary,6,,,,6,,0,0
C64319,TOKUGAWA,$10 ,$15 ,$25 ,$40 ,$100 ,0,0,0,3,0,Doctor,8,2,45-55,1,0,2,2,0.6,4,primary,3,,,,5,2,0,375000
C64320,TOKUGAWA,$471 ,$491 ,$114 ,$109 ,$214 ,14,102,5,198,22,Others,8,2,25-35,0,1,2,43,0.6,5,primary,2,,,,2,,,0
C64321,CENTAUR,$48 ,"$2,175 ",$123 ,$63 ,$641 ,2,141,3,95,5,Teacher,8,2,35-45,1,0,5,5,0.2,4,primary,10,,,,13,3,0,250000
C64322,ODYSSEY,$218 ,$71 ,$125 ,$53 ,$148 ,5,2,9,56,4,Magician,8,2,25-35,0,0,1,11,0.2,3,primary,3,,1,1,7,2,0,108000
C64323,COSMOS,$15 ,$71 ,$51 ,$43 ,$223 ,3,6,1,132,1,Others,8,1,25-35,0,1,1,36,0.5,5,primary,,,,,1,1,,0
C64324,COSMOS,$35 ,"$2,317 ",$135 ,$346 ,$414 ,1,23,3,114,8,Others,8,3,25-35,0,1,3,23,0.8,3,primary,,,,1,3,2,,0
C64325,CENTAUR,"$1,391 ","$1,052 ",$632 ,$155 ,$398 ,16,150,18,429,26,Others,8,4,35-45,1,0,1,28,0.7,2,primary,8,,,,9,1,,0
C64326,CENTAUR,$776 ,"$1,754 ",$853 ,$841 ,"$5,736 ",29,420,21,463,61,Others,8,1,45-55,0,0,3,6,0.6,4,MBA,1,,,,1,,,0
C64327,ODYSSEY,$322 ,"$1,067 ",$176 ,$137 ,"$1,296 ",12,178,9,238,14,Others,8,5,35-45,1,1,2,8,1,2,primary,2,,,1,3,,,0
C64328,ODYSSEY,"$2,085 ",$602 ,$34 ,$51 ,$303 ,42,73,2,177,8,Director,8,4,18-24,1,1,4,27,0.5,1,primary,3,,,9,35,23,0,80000
C64329,CENTAUR,$10 ,"$1,583 ",$181 ,$76 ,$527 ,1,141,7,479,4,Others,8,4,55+,0,1,1,9,0.7,2,MBA,1,,,,1,,,0
C64330,EBONY,$10 ,$104 ,$25 ,$41 ,$102 ,0,16,0,6,1,Director,8,4,45-55,0,1,4,31,0.5,2,primary,1,,,4,7,2,0,41000
C64331,COSMOS,$653 ,"$2,023 ",$54 ,$55 ,$196 ,16,280,4,295,8,Director,8,2,45-55,0,0,1,11,0.4,2,primary,,,,1,1,,1,0
C64332,EBONY,$10 ,$218 ,$75 ,$42 ,$127 ,0,6,5,17,1,Social Worker,8,2,55+,1,0,3,21,0.1,5,primary,1,,,11,19,7,,0
C64333,TOKUGAWA,"$3,520 ","$3,971 ",$974 ,"$1,574 ",$800 ,49,215,24,328,11,Magician,8,2,45-55,1,1,3,35,0.3,4,primary,5,,,25,42,12,0,1000000
C64334,TOKUGAWA,$66 ,$35 ,$55 ,$101 ,$215 ,1,2,2,207,1,Social Worker,8,3,55+,0,1,0,18,0.2,3,primary,,,,,0,,,0
C64335,ODYSSEY,$469 ,$107 ,$383 ,$41 ,$742 ,6,2,6,216,1,Others,8,2,45-55,0,1,2,31,0.2,1,primary,11,,,3,24,10,,0
C64336,CENTAUR,$108 ,$320 ,$66 ,$49 ,$169 ,6,26,6,103,4,Others,8,3,45-55,1,0,2,9,0.6,2,primary,4,,,,4,,,0
C64337,COSMOS,$10 ,$15 ,$25 ,$40 ,$106 ,0,0,0,9,0,Senior Magement,8,2,45-55,1,0,3,29,0.8,3,primary,,,,2,5,3,0,10000
C64338,CENTAUR,$267 ,$572 ,$352 ,$40 ,$935 ,3,28,19,93,0,Doctor,8,3,55+,0,1,1,14,0.9,3,primary,2,,,,2,,0,0
C64339,CENTAUR,$467 ,$851 ,$141 ,$40 ,$130 ,4,18,3,43,0,Others,8,4,55+,0,1,2,47,0.3,3,primary,,,,,0,,,0
C64340,CENTAUR,$10 ,$392 ,$89 ,$59 ,$235 ,0,54,3,342,4,Consultant,8,1,45-55,1,1,2,33,0.3,2,MBA,3,,,,3,,0,90000
C64341,CENTAUR,$650 ,$473 ,"$1,019 ",$95 ,$388 ,17,31,22,237,8,Others,8,4,35-45,0,1,2,38,0.8,3,primary,4,,,1,5,,,0
C64342,COSMOS,$10 ,$19 ,$25 ,$42 ,$106 ,0,1,0,29,1,Pilot,8,1,45-55,1,0,1,34,0.9,4,MBA,25,,,30,77,22,0,90000
C64343,CENTAUR,$79 ,$91 ,$167 ,$40 ,$144 ,7,29,11,82,0,Doctor,8,2,35-45,0,1,4,26,0.9,3,primary,9,,,,9,,0,0
C64344,CENTAUR,"$1,436 ","$1,195 ",$242 ,$65 ,$295 ,40,72,11,308,7,Self Employed,8,4,25-35,0,1,1,33,0.7,5,primary,3,,,1,6,2,0,0
C64345,EBONY,$10 ,$29 ,$36 ,$40 ,$102 ,0,1,1,2,0,Director,8,4,25-35,1,1,3,41,0.4,1,MBA,,,,1,3,2,,950000
C64346,CENTAUR,$114 ,$256 ,$25 ,$83 ,$120 ,1,28,0,46,17,Others,8,4,25-35,1,0,4,46,0.8,5,MBA,19,,,,19,,,0
C64347,TOKUGAWA,"$1,825 ","$1,362 ","$1,540 ",$40 ,"$1,065 ",35,20,24,120,0,Janitor,8,1,45-55,0,1,1,2,0.1,3,primary,25,,,3,55,27,0,250001
C64348,COSMOS,$690 ,"$2,900 ",$438 ,$46 ,$398 ,17,89,9,337,2,Others,8,5,35-45,0,0,5,33,0.9,4,primary,,,,1,1,,,0
C64349,CENTAUR,$619 ,$800 ,$28 ,$677 ,$594 ,31,128,1,755,32,Consultant,8,3,25-35,1,0,2,18,0.1,2,primary,,,,,0,,,110000
C64350,COSMOS,$392 ,$532 ,$44 ,$57 ,$647 ,5,79,2,81,9,Others,8,2,45-55,0,0,2,28,0.8,2,primary,1,,,1,3,1,,0
C64351,ODYSSEY,$196 ,"$1,157 ",$274 ,$102 ,$304 ,5,117,7,207,7,Others,8,2,55+,1,1,0,42,0.6,2,primary,,,,1,8,7,,0
C64352,TOKUGAWA,"$2,638 ","$1,724 ","$1,515 ",$89 ,$237 ,45,81,40,102,3,Others,8,4,25-35,1,0,5,20,0.3,4,primary,17,,4,,21,,,0
C64353,COSMOS,$10 ,$15 ,$25 ,$40 ,$100 ,,,,,,Director,8,4,25-35,0,1,4,17,0.4,3,MBA,,,,1,4,3,0,100000
C64354,CENTAUR,$23 ,$363 ,$244 ,$40 ,$111 ,1,14,3,3,0,Social Worker,8,4,45-55,0,1,2,17,0.9,3,primary,6,,1,3,11,1,,0
C64355,CENTAUR,$10 ,$15 ,$25 ,$40 ,$100 ,,,,,,Others,8,5,18-24,1,0,2,18,0.3,4,primary,6,,,4,13,3,,0
C64356,CENTAUR,$365 ,$468 ,$108 ,$55 ,$219 ,7,37,2,104,6,Others,8,1,25-35,1,1,2,27,1,4,primary,,,,,0,,,0
C64357,TOKUGAWA,"$2,878 ","$4,452 ","$1,231 ",$90 ,"$1,466 ",63,129,22,543,17,Magician,8,1,55+,0,1,2,35,0.3,1,primary,1,,,2,3,,0,768000
C64358,CENTAUR,$903 ,"$4,571 ",$769 ,$62 ,$812 ,9,239,11,461,8,Director,8,2,18-24,1,0,3,40,0.3,1,primary,7,,,,7,,0,250000
C64359,COSMOS,$10 ,$24 ,$25 ,$40 ,$106 ,0,2,0,7,0,Magician,8,4,18-24,1,1,1,46,0.4,2,primary,,,,,0,,0,55000
C64360,EBONY,$10 ,$117 ,$25 ,$69 ,$314 ,0,10,0,350,8,Others,8,2,45-55,0,1,4,27,0.1,2,primary,,,,2,8,6,,0
C64361,CENTAUR,$546 ,"$6,940 ",$817 ,$40 ,$391 ,22,188,15,134,0,Doctor,8,2,45-55,0,0,0,25,0.7,4,primary,2,,,4,6,,0,1297000
C64362,CENTAUR,$20 ,$15 ,$25 ,$64 ,$236 ,1,0,0,86,11,House Husband,8,2,18-24,1,0,1,33,0.8,2,primary,4,,1,,5,,8,0
C64363,EBONY,$31 ,"$1,126 ","$2,375 ",$64 ,$339 ,3,59,48,226,20,Others,8,3,35-45,1,0,4,23,0.9,4,MBA,1,,,2,5,2,,0
C64364,CENTAUR,$110 ,$265 ,$206 ,$49 ,$260 ,1,84,3,106,7,Director,8,5,55+,1,1,4,23,0.7,1,primary,7,,,2,9,,0,100000
C64365,COSMOS,$114 ,$259 ,$43 ,$40 ,$110 ,2,7,1,8,0,Doctor,8,4,25-35,1,0,0,48,0.3,2,primary,,,,4,7,3,2,0
C64366,CENTAUR,$231 ,"$1,412 ",$52 ,$44 ,$208 ,4,74,4,171,4,Director,8,3,35-45,1,1,1,12,0.9,3,primary,3,,,1,4,,0,0
C64367,COSMOS,$10 ,$31 ,$25 ,$46 ,$120 ,0,1,0,53,4,Others,8,4,25-35,1,1,0,12,0.2,2,primary,,,,3,5,2,,0
C64368,COSMOS,$10 ,$514 ,$134 ,$44 ,$280 ,0,14,5,114,3,Others,8,4,35-45,0,0,3,18,0.2,3,primary,18,,,9,28,1,,0
C64369,COSMOS,$10 ,$72 ,$25 ,$53 ,$110 ,0,8,0,27,3,Others,8,2,55+,0,1,1,10,0.5,5,MBA,,,,,0,,,0
C64370,CENTAUR,$470 ,"$2,494 ",$177 ,$40 ,$512 ,8,153,8,178,0,Others,8,2,45-55,0,1,1,47,0.8,3,primary,9,,,,9,,,0
C64371,COSMOS,$326 ,"$1,246 ",$161 ,$128 ,$271 ,14,130,6,236,23,Director,8,4,25-35,1,1,1,13,1,3,primary,,,,5,9,4,0,73000
C64372,TOKUGAWA,$203 ,"$1,203 ",$106 ,$63 ,$254 ,6,50,6,189,8,Others,8,2,25-35,1,0,4,34,0.5,4,primary,6,,1,,7,,,0
C64373,CENTAUR,$25 ,$934 ,"$8,397 ","$1,108 ","$1,388 ",5,44,15,278,21,Doctor,8,2,45-55,1,0,4,40,1,3,MBA,1,,,,12,11,0,300000
C64374,CENTAUR,$10 ,$130 ,$90 ,$50 ,$212 ,0,7,7,113,5,Others,8,2,35-45,0,0,1,11,0.9,4,primary,2,,,,10,8,,0
C64375,CENTAUR,"$2,670 ","$1,154 ",$921 ,$63 ,$287 ,65,120,43,165,5,Others,8,5,25-35,0,0,2,28,0.3,5,MBA,25,,1,1,30,3,,0
C64376,COSMOS,$10 ,$297 ,$229 ,$48 ,$105 ,0,11,2,18,2,Others,8,4,25-35,0,0,4,21,0.5,4,primary,,,,1,5,4,,0
C64377,CENTAUR,$668 ,$871 ,$26 ,$40 ,$208 ,14,77,1,215,0,Others,8,1,18-24,1,1,2,33,0.4,2,primary,3,,,,4,1,,0
C64378,TOKUGAWA,$10 ,$199 ,$28 ,$45 ,$159 ,2,53,3,131,10,Senior Magement,8,4,25-35,0,1,1,25,0.2,1,primary,4,,,,4,,0,0
C64379,CENTAUR,$103 ,"$2,460 ",$207 ,$40 ,"$1,088 ",5,203,16,421,0,Doctor,8,4,45-55,1,0,3,16,0.2,4,primary,2,,,,2,,0,250001
C64380,ODYSSEY,"$2,187 ","$2,308 ",$659 ,$45 ,$573 ,46,100,18,258,1,Others,8,3,35-45,0,0,4,14,0.5,2,MBA,25,11,5,17,96,38,,0
C64381,COSMOS,$10 ,$15 ,$25 ,$42 ,$149 ,0,0,0,96,5,Others,8,5,35-45,0,1,5,42,0.2,4,primary,,,,3,6,3,,0
C64382,CENTAUR,$88 ,$491 ,$82 ,$41 ,$172 ,3,28,3,131,1,Director,8,3,25-35,0,0,3,34,0.8,1,primary,9,,,,9,,0,0
C64383,COSMOS,$142 ,$86 ,$29 ,$62 ,$160 ,5,8,1,137,5,Teacher,8,1,35-45,1,1,2,18,0.3,1,primary,,,,4,8,4,,101000
C64384,CENTAUR,$995 ,"$2,687 ",$201 ,$44 ,$192 ,27,271,12,259,3,Doctor,8,4,35-45,0,1,4,17,0.6,3,primary,2,,,,2,,0,150000
C64385,CENTAUR,"$1,577 ","$2,314 ",$173 ,$89 ,$203 ,8,144,2,125,12,Others,8,4,35-45,1,1,3,10,0.6,4,primary,10,,1,,11,,,0
C64386,TOKUGAWA,$473 ,$554 ,$336 ,$139 ,$299 ,6,91,5,367,16,Magician,8,3,18-24,0,0,2,15,0.8,4,MBA,1,,,3,4,,0,75000
C64387,ODYSSEY,$211 ,$978 ,$217 ,$57 ,$329 ,1,60,20,77,4,House Husband,8,2,55+,1,1,2,6,0.4,2,primary,1,,,,1,,0,0
C64388,CENTAUR,"$1,015 ",$641 ,$162 ,$42 ,$145 ,5,36,3,109,2,Teacher,8,2,18-24,1,0,1,24,0.2,5,primary,11,,,1,14,2,1,0
C64389,COSMOS,$57 ,$129 ,$25 ,$47 ,$148 ,2,3,0,81,2,Others,8,3,25-35,0,0,5,9,0.9,2,primary,,,,1,19,18,,0
C64390,CENTAUR,"$1,341 ","$4,026 ","$5,928 ",$168 ,$544 ,16,88,36,419,32,Self Employed,8,2,45-55,1,1,5,47,0.3,4,primary,2,,,1,3,,5,0
C64391,COSMOS,"$1,031 ","$3,336 ",$173 ,$53 ,$534 ,23,221,13,302,7,Others,8,3,35-45,0,1,3,6,1,2,primary,6,,,,14,8,,0
C64392,COSMOS,$10 ,$76 ,$29 ,$43 ,$130 ,0,2,1,30,1,Magician,8,2,55+,0,1,2,16,0.9,4,MBA,,,,1,3,2,0,120000
C64393,ODYSSEY,$62 ,$52 ,$163 ,$40 ,$478 ,2,5,2,64,0,Director,8,4,35-45,0,1,3,50,0.7,4,primary,,,,4,5,1,0,225000
C64394,EBONY,$25 ,"$1,489 ",$42 ,$84 ,$588 ,5,84,2,273,11,Magician,8,1,35-45,1,0,3,48,0.5,5,MBA,1,2,,3,13,7,0,500000
C64395,ODYSSEY,$10 ,$121 ,$25 ,$40 ,$100 ,0,1,0,0,0,Doctor,8,4,25-35,0,0,1,21,0.6,5,primary,2,,,10,14,2,0,1000000
C64396,TOKUGAWA,"$2,025 ","$1,089 ",$757 ,$59 ,$153 ,36,142,26,134,7,Doctor,8,5,18-24,0,0,2,17,0.6,2,MBA,2,,,2,8,4,3,0
C64397,COSMOS,$10 ,$525 ,$25 ,$85 ,$186 ,0,182,0,244,21,Others,8,4,45-55,0,0,1,38,0.6,4,primary,,,,3,6,3,,0
C64398,CENTAUR,$21 ,$960 ,$47 ,$61 ,$246 ,4,105,4,407,19,Consultant,8,2,55+,1,1,0,44,0.4,4,primary,5,,1,4,14,4,,90000
C64399,COSMOS,$37 ,"$1,056 ",$25 ,$45 ,$277 ,3,99,0,337,1,Senior Magement,8,3,35-45,1,0,2,45,0.4,5,primary,,,,2,11,9,,600000
C64400,CENTAUR,"$2,341 ",$727 ,$26 ,$56 ,$370 ,21,85,1,338,2,Director,8,2,45-55,0,1,5,45,0.4,3,primary,3,,,,3,,0,0
C64401,CENTAUR,$10 ,$44 ,$25 ,$223 ,"$2,043 ",1,11,0,501,15,Senior Magement,8,2,18-24,1,1,3,22,0.8,3,primary,9,,,,11,2,,0
C64402,CENTAUR,$269 ,"$1,100 ",$758 ,$41 ,$274 ,9,83,23,226,2,Director,8,2,35-45,0,0,2,4,0.5,1,professiol,3,2,1,,8,2,0,200000
C64403,ODYSSEY,$44 ,"$1,039 ",$36 ,$125 ,$172 ,1,200,4,173,50,Teacher,8,3,35-45,0,0,3,41,0.9,3,primary,,,1,2,6,3,0,90000
C64404,COSMOS,$10 ,$15 ,$131 ,$86 ,"$1,691 ",0,0,12,92,4,Middle Magement,8,4,55+,0,0,2,9,0.8,3,MBA,25,,,25,82,32,0,200000
C64405,TOKUGAWA,$573 ,$417 ,$25 ,$41 ,$222 ,9,40,0,154,1,Director,8,3,18-24,1,1,1,30,0.3,5,primary,,,,,0,,0,0
C64406,COSMOS,"$3,127 ","$2,737 ",$217 ,$41 ,$207 ,12,64,15,50,1,Others,8,4,25-35,1,1,3,40,0.4,3,primary,1,,,,1,,,0
C64407,CENTAUR,$622 ,$892 ,$298 ,$943 ,$922 ,9,39,8,203,15,Others,8,3,45-55,0,0,4,20,0.8,5,primary,6,,1,3,14,4,,0
C64408,CENTAUR,$755 ,$382 ,$52 ,$43 ,$125 ,19,19,2,62,1,Middle Magement,8,4,45-55,1,0,3,15,0.9,4,primary,8,,,,14,6,,125000
C64409,CENTAUR,"$2,049 ","$1,122 ",$39 ,$81 ,"$2,126 ",21,81,2,101,2,Others,8,2,18-24,1,1,3,11,0.3,4,primary,25,,1,1,29,2,,0
C64410,EBONY,$10 ,$15 ,$25 ,$40 ,$100 ,0,0,0,1,0,Magician,8,4,25-35,0,1,3,38,0.2,4,primary,,,,2,4,2,0,80500
C64411,CENTAUR,"$1,944 ","$2,930 ","$1,212 ",$44 ,$313 ,37,115,13,281,5,Others,8,4,55+,1,0,1,19,0.9,2,MBA,8,,,2,10,,,0
C64412,CENTAUR,$38 ,$683 ,$48 ,$44 ,$131 ,4,112,8,77,3,Senior Magement,8,2,55+,0,0,1,16,0.9,1,primary,4,4,4,5,18,1,0,195000
C64413,CENTAUR,"$1,193 ","$1,103 ",$120 ,$49 ,$153 ,15,132,7,135,7,Middle Magement,8,2,55+,0,0,1,39,0.4,2,primary,2,,,,2,,0,250000
C64414,ODYSSEY,"$1,636 ","$3,329 ",$802 ,$240 ,$343 ,50,125,18,211,12,Others,8,3,25-35,1,1,1,5,0.1,1,MBA,25,,,10,86,51,,0
C64415,COSMOS,$10 ,$16 ,$25 ,$40 ,$141 ,0,1,0,71,0,Others,8,1,18-24,1,1,2,29,0.5,3,primary,,,,3,7,4,,0
C64416,CENTAUR,$881 ,$647 ,$267 ,$75 ,$200 ,46,88,4,165,6,Others,8,2,35-45,0,0,3,24,0.3,4,primary,3,,,,3,,,0
C64417,CENTAUR,"$1,108 ","$2,018 ",$182 ,$60 ,$306 ,28,139,9,273,4,Doctor,8,3,25-35,1,0,2,28,0.6,4,primary,1,,,1,7,5,1,0
C64418,CENTAUR,$10 ,$15 ,$25 ,$40 ,$137 ,0,0,0,12,0,Others,8,2,45-55,0,1,4,2,0.5,3,primary,2,,,,2,,,0
C64419,EBONY,$569 ,$962 ,$106 ,$46 ,$123 ,16,113,4,46,3,Others,8,4,45-55,0,1,1,45,0.7,2,MBA,,,,5,12,7,,0
C64420,CENTAUR,$494 ,$297 ,$67 ,$40 ,$111 ,17,27,2,32,0,Magician,8,3,35-45,1,0,2,5,0.4,1,primary,2,,,,3,1,0,130000
C64421,CENTAUR,$46 ,$351 ,$56 ,$42 ,$118 ,1,47,3,29,2,Self Employed,8,4,25-35,1,0,1,5,1,4,primary,5,,2,,7,,0,20000
C64422,CENTAUR,$668 ,$15 ,$36 ,$40 ,$128 ,5,0,3,33,0,Others,8,2,25-35,0,1,2,33,0.7,3,MBA,1,,,,1,,,0
C64423,ODYSSEY,$139 ,$109 ,$63 ,$42 ,$131 ,2,41,2,124,3,Magician,8,4,45-55,1,1,3,26,0.9,1,MBA,,,,2,6,4,0,160000
C64424,COSMOS,$327 ,$631 ,$227 ,$42 ,$147 ,14,71,4,59,1,Doctor,8,5,45-55,1,1,2,13,0.8,1,primary,25,,,28,67,14,0,108600
